Iteration,Death,Replace,Mutation,Migration,Time,Found,Score
6250,0.6000000000000001,0.30000000000000004,0.0,0.7,15305,5117,179.82613193476055
6250,0.6000000000000001,0.30000000000000004,0.1,0.6,15319,6188,16.78260166915223
6250,0.6000000000000001,0.30000000000000004,0.2,0.5,15511,5397,17.52158629760378
6250,0.6000000000000001,0.30000000000000004,0.30000000000000004,0.3999999999999999,15399,6180,16.589249728467436
6250,0.6000000000000001,0.30000000000000004,0.4,0.29999999999999993,15426,6081,17.96848544712024
6250,0.6000000000000001,0.30000000000000004,0.5,0.19999999999999996,15428,6211,15.363035418367074
6250,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.09999999999999987,15573,5867,18.212984438688597
6250,0.6000000000000001,0.30000000000000004,0.7000000000000001,0.0,15601,5598,18.35504140010082
6250,0.6000000000000001,0.4,0.0,0.6,15367,5117,179.82613193476055
6250,0.6000000000000001,0.4,0.1,0.5,15362,6199,18.123464667778116
6250,0.6000000000000001,0.4,0.2,0.3999999999999999,15345,5939,17.891907512276905
6250,0.6000000000000001,0.4,0.30000000000000004,0.29999999999999993,15397,6201,14.988258674988856
6250,0.6000000000000001,0.4,0.4,0.19999999999999996,15414,6158,16.490651364419882
6250,0.6000000000000001,0.4,0.5,0.09999999999999998,15536,6244,17.602825203385567
6250,0.6000000000000001,0.4,0.6000000000000001,0.0,15447,6239,17.686061851167604
6250,0.6000000000000001,0.5,0.0,0.5,15350,5117,179.82613193476055
6250,0.6000000000000001,0.5,0.1,0.4,15343,6169,18.812088610957325
6250,0.6000000000000001,0.5,0.2,0.30000000000000004,15467,6207,17.848919659217195
6250,0.6000000000000001,0.5,0.30000000000000004,0.19999999999999996,15416,6164,18.009177650505393
6250,0.6000000000000001,0.5,0.4,0.09999999999999998,15393,6214,15.990252876656875
6250,0.6000000000000001,0.5,0.5,0.0,15278,6249,13.6611363674875
6250,0.6000000000000001,0.6000000000000001,0.0,0.3999999999999999,15438,5117,179.82613193476055
6250,0.6000000000000001,0.6000000000000001,0.1,0.29999999999999993,15303,6241,22.546489803877783
6250,0.6000000000000001,0.6000000000000001,0.2,0.19999999999999996,15450,6214,18.28530349583863
6250,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.09999999999999987,15287,6060,16.37671659653637
6250,0.6000000000000001,0.6000000000000001,0.4,0.0,15394,6020,17.96553848542803
6250,0.6000000000000001,0.7000000000000001,0.0,0.29999999999999993,15396,5117,179.82613193476055
6250,0.6000000000000001,0.7000000000000001,0.1,0.19999999999999996,15361,6247,28.786724856067607
6250,0.6000000000000001,0.7000000000000001,0.2,0.09999999999999987,15277,6239,15.288605285351439
6250,0.6000000000000001,0.7000000000000001,0.30000000000000004,0.0,15510,6244,17.09301855746687
6250,0.6000000000000001,0.8,0.0,0.19999999999999996,15358,5117,179.82613193476055
6250,0.6000000000000001,0.8,0.1,0.09999999999999998,15447,6230,36.97472093611532
6250,0.6000000000000001,0.8,0.2,0.0,15309,6118,18.127551700092194
6250,0.6000000000000001,0.9,0.0,0.09999999999999998,15470,5117,179.82613193476055
6250,0.6000000000000001,0.9,0.1,0.0,15331,6237,43.389562012192044
5357,0.7000000000000001,0.0,0.0,1.0,15437,2412,178.84841774549224
5357,0.7000000000000001,0.0,0.1,0.9,15716,3353,15.084789788714987
5357,0.7000000000000001,0.0,0.2,0.8,15669,5333,17.34510785174026
5357,0.7000000000000001,0.0,0.30000000000000004,0.7,15618,4501,17.12082933675972
5357,0.7000000000000001,0.0,0.4,0.6,15594,4425,15.074386830442277
5357,0.7000000000000001,0.0,0.5,0.5,16437,3945,15.347538822609206
5357,0.7000000000000001,0.0,0.6000000000000001,0.3999999999999999,15656,3262,14.556853639130185
5357,0.7000000000000001,0.0,0.7000000000000001,0.29999999999999993,15754,4574,16.541941252304717
5357,0.7000000000000001,0.0,0.8,0.19999999999999996,15647,2416,15.026542014405523
5357,0.7000000000000001,0.0,0.9,0.09999999999999998,15626,3555,16.85970665127186
5357,0.7000000000000001,0.0,1.0,0.0,15817,3269,15.195278145847372
5357,0.7000000000000001,0.1,0.0,0.9,15278,2412,178.84841774549224
5357,0.7000000000000001,0.1,0.1,0.8,15532,5253,17.676735442950072
5357,0.7000000000000001,0.1,0.2,0.7,15629,5227,14.48308151229108
5357,0.7000000000000001,0.1,0.30000000000000004,0.6,15653,4493,17.52659042333704
5357,0.7000000000000001,0.1,0.4,0.5,15600,5349,18.97274167880626
5357,0.7000000000000001,0.1,0.5,0.4,15555,5329,18.7624326617606
5357,0.7000000000000001,0.1,0.6000000000000001,0.29999999999999993,15660,5350,17.0607410313416
5357,0.7000000000000001,0.1,0.7000000000000001,0.19999999999999996,15729,5357,20.42130049291675
5357,0.7000000000000001,0.1,0.8,0.09999999999999998,15679,4657,21.69215413366559
5357,0.7000000000000001,0.1,0.9,0.0,15726,5114,21.20864022648774
5357,0.7000000000000001,0.2,0.0,0.8,15366,2412,178.84841774549224
5357,0.7000000000000001,0.2,0.1,0.7,15569,5068,14.682022038324881
5357,0.7000000000000001,0.2,0.2,0.6,15624,5264,17.852767493685686
5357,0.7000000000000001,0.2,0.30000000000000004,0.5,15671,5187,16.01657913359313
5357,0.7000000000000001,0.2,0.4,0.3999999999999999,15636,5215,18.143599590365667
5357,0.7000000000000001,0.2,0.5,0.30000000000000004,15658,5312,13.673408932359305
5357,0.7000000000000001,0.2,0.6000000000000001,0.19999999999999996,15576,4340,17.271763611966975
5357,0.7000000000000001,0.2,0.7000000000000001,0.09999999999999987,15609,5090,16.972592897765516
5357,0.7000000000000001,0.2,0.8,0.0,15665,4471,18.650867390351678
5357,0.7000000000000001,0.30000000000000004,0.0,0.7,15163,2412,178.84841774549224
5357,0.7000000000000001,0.30000000000000004,0.1,0.6,15425,5357,20.213565140924842
5357,0.7000000000000001,0.30000000000000004,0.2,0.5,15581,5294,18.03264474856934
5357,0.7000000000000001,0.30000000000000004,0.30000000000000004,0.3999999999999999,15591,5352,14.629569209555347
5357,0.7000000000000001,0.30000000000000004,0.4,0.29999999999999993,15514,5256,13.869265346808513
5357,0.7000000000000001,0.30000000000000004,0.5,0.19999999999999996,15665,5342,17.504631070635824
5357,0.7000000000000001,0.30000000000000004,0.6000000000000001,0.09999999999999987,15565,5299,17.366332533338863
5357,0.7000000000000001,0.30000000000000004,0.7000000000000001,0.0,15651,5295,14.2250525183662
5357,0.7000000000000001,0.4,0.0,0.6,15325,2412,178.84841774549224
5357,0.7000000000000001,0.4,0.1,0.5,15524,5327,20.423518741468428
5357,0.7000000000000001,0.4,0.2,0.3999999999999999,15546,5270,14.901747298211378
5357,0.7000000000000001,0.4,0.30000000000000004,0.29999999999999993,15622,5342,17.76970742457965
5357,0.7000000000000001,0.4,0.4,0.19999999999999996,15588,5358,16.573209397412697
5357,0.7000000000000001,0.4,0.5,0.09999999999999998,15583,5353,17.944367984952205
5357,0.7000000000000001,0.4,0.6000000000000001,0.0,15663,5152,15.640411921861565
5357,0.7000000000000001,0.5,0.0,0.5,15266,2412,178.84841774549224
5357,0.7000000000000001,0.5,0.1,0.4,15477,5324,24.524791328873892
5357,0.7000000000000001,0.5,0.2,0.30000000000000004,15491,5348,17.989617343984644
5357,0.7000000000000001,0.5,0.30000000000000004,0.19999999999999996,15715,4941,18.349564847364228
5357,0.7000000000000001,0.5,0.4,0.09999999999999998,15656,5213,18.4438320586246
5357,0.7000000000000001,0.5,0.5,0.0,17301,5194,17.411533777695634
5357,0.7000000000000001,0.6000000000000001,0.0,0.3999999999999999,15407,2412,178.84841774549224
5357,0.7000000000000001,0.6000000000000001,0.1,0.29999999999999993,15588,5358,27.578363245023656
5357,0.7000000000000001,0.6000000000000001,0.2,0.19999999999999996,15655,5090,16.558205142050088
5357,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.09999999999999987,15667,5117,18.247454744594414
5357,0.7000000000000001,0.6000000000000001,0.4,0.0,15700,5181,17.76191889803318
5357,0.7000000000000001,0.7000000000000001,0.0,0.29999999999999993,15339,2412,178.84841774549224
5357,0.7000000000000001,0.7000000000000001,0.1,0.19999999999999996,15537,5358,30.01588336669787
5357,0.7000000000000001,0.7000000000000001,0.2,0.09999999999999987,15644,5135,18.672263571049182
5357,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.0,15639,5230,18.10484774945958
5357,0.7000000000000001,0.8,0.0,0.19999999999999996,15442,2412,178.84841774549224
5357,0.7000000000000001,0.8,0.1,0.09999999999999998,15409,5338,36.87951663281167
5357,0.7000000000000001,0.8,0.2,0.0,15566,5344,19.07637909588444
5357,0.7000000000000001,0.9,0.0,0.09999999999999998,15303,21,180.9140625269932
5357,0.7000000000000001,0.9,0.1,0.0,15543,5354,35.947131296017375
4688,0.8,0.0,0.0,1.0,15404,4489,177.12444517792872
4688,0.8,0.0,0.1,0.9,15557,3085,15.2438934770605
4688,0.8,0.0,0.2,0.8,15512,3438,15.162856119943072
4688,0.8,0.0,0.30000000000000004,0.7,15631,3999,14.992932583293122
4688,0.8,0.0,0.4,0.6,15884,4029,16.1691956860823
4688,0.8,0.0,0.5,0.5,15557,4687,16.604500205390025
4688,0.8,0.0,0.6000000000000001,0.3999999999999999,15676,4178,15.129268855761518
4688,0.8,0.0,0.7000000000000001,0.29999999999999993,15556,4495,14.926293487109453
4688,0.8,0.0,0.8,0.19999999999999996,15665,3963,14.836722977946202
4688,0.8,0.0,0.9,0.09999999999999998,15474,4489,14.742633044120058
4688,0.8,0.0,1.0,0.0,15725,4663,14.549579507205557
4688,0.8,0.1,0.0,0.9,15239,4489,177.12444517792872
4688,0.8,0.1,0.1,0.8,15619,4683,19.05888477927964
4688,0.8,0.1,0.2,0.7,15489,4549,15.205680504304995
4688,0.8,0.1,0.30000000000000004,0.6,15533,4376,17.99533104545814
4688,0.8,0.1,0.4,0.5,15572,3778,19.090061843300948
4688,0.8,0.1,0.5,0.4,15633,4220,21.407469446605056
4688,0.8,0.1,0.6000000000000001,0.29999999999999993,15472,4191,22.220645352942586
4688,0.8,0.1,0.7000000000000001,0.19999999999999996,15491,4650,22.367262661906157
4688,0.8,0.1,0.8,0.09999999999999998,15579,4386,20.39969273593038
4688,0.8,0.1,0.9,0.0,15510,3052,24.472160308141145
4688,0.8,0.2,0.0,0.8,15275,4489,177.12444517792872
4688,0.8,0.2,0.1,0.7,15831,4678,17.71767886688845
4688,0.8,0.2,0.2,0.6,15631,4613,16.477048671559434
4688,0.8,0.2,0.30000000000000004,0.5,15606,4171,18.10154697976756
4688,0.8,0.2,0.4,0.3999999999999999,15498,4678,16.963446179023737
4688,0.8,0.2,0.5,0.30000000000000004,15498,4556,18.573648915276454
4688,0.8,0.2,0.6000000000000001,0.19999999999999996,15445,4598,16.494207760408525
4688,0.8,0.2,0.7000000000000001,0.09999999999999987,15646,4640,17.352222505364622
4688,0.8,0.2,0.8,0.0,15488,3923,17.682086436185344
4688,0.8,0.30000000000000004,0.0,0.7,15406,4489,177.12444517792872
4688,0.8,0.30000000000000004,0.1,0.6,15380,4681,20.140352990603482
4688,0.8,0.30000000000000004,0.2,0.5,15485,4622,17.54353230258426
4688,0.8,0.30000000000000004,0.30000000000000004,0.3999999999999999,15335,4381,13.648377086186938
4688,0.8,0.30000000000000004,0.4,0.29999999999999993,15425,4653,17.89550604013448
4688,0.8,0.30000000000000004,0.5,0.19999999999999996,15471,4558,17.05682025006576
4688,0.8,0.30000000000000004,0.6000000000000001,0.09999999999999987,15532,4610,14.96303530681891
4688,0.8,0.30000000000000004,0.7000000000000001,0.0,15593,4470,18.087638457111417
4688,0.8,0.4,0.0,0.6,15350,4489,177.12444517792872
4688,0.8,0.4,0.1,0.5,15528,4680,26.444851760251538
4688,0.8,0.4,0.2,0.3999999999999999,15417,4683,16.534123472357344
4688,0.8,0.4,0.30000000000000004,0.29999999999999993,15475,4635,17.264803516739487
4688,0.8,0.4,0.4,0.19999999999999996,15748,4677,18.501765286866206
4688,0.8,0.4,0.5,0.09999999999999998,16216,4603,14.296660059213293
4688,0.8,0.4,0.6000000000000001,0.0,15368,4442,18.50541105594365
4688,0.8,0.5,0.0,0.5,15254,4489,177.12444517792872
4688,0.8,0.5,0.1,0.4,15359,4682,26.79619705931966
4688,0.8,0.5,0.2,0.30000000000000004,15298,4603,18.756536993860966
4688,0.8,0.5,0.30000000000000004,0.19999999999999996,16051,4657,17.122135172925667
4688,0.8,0.5,0.4,0.09999999999999998,15529,4626,18.08123607035231
4688,0.8,0.5,0.5,0.0,15533,4478,17.328578991871435
4688,0.8,0.6000000000000001,0.0,0.3999999999999999,15321,4489,177.12444517792872
4688,0.8,0.6000000000000001,0.1,0.29999999999999993,15241,4679,34.74293277356414
4688,0.8,0.6000000000000001,0.2,0.19999999999999996,15333,4685,18.396778458402682
4688,0.8,0.6000000000000001,0.30000000000000004,0.09999999999999987,15431,4680,16.905836908350736
4688,0.8,0.6000000000000001,0.4,0.0,15376,4663,16.957591123035645
4688,0.8,0.7000000000000001,0.0,0.29999999999999993,15251,4489,177.12444517792872
4688,0.8,0.7000000000000001,0.1,0.19999999999999996,15537,4673,34.094535455085506
4688,0.8,0.7000000000000001,0.2,0.09999999999999987,15576,4653,23.096264917149476
4688,0.8,0.7000000000000001,0.30000000000000004,0.0,15552,4631,13.770422537387269
4688,0.8,0.8,0.0,0.19999999999999996,15370,4489,177.12444517792872
4688,0.8,0.8,0.1,0.09999999999999998,15508,4683,35.66496171903484
4688,0.8,0.8,0.2,0.0,15733,4687,21.640178276025953
4688,0.8,0.9,0.0,0.09999999999999998,15357,4489,177.12444517792872
4688,0.8,0.9,0.1,0.0,15554,4675,43.246454255215795
4167,0.9,0.0,0.0,1.0,15412,1438,179.1510900711675
4167,0.9,0.0,0.1,0.9,15401,2899,16.83351254295862
4167,0.9,0.0,0.2,0.8,15510,3277,14.969232973915084
4167,0.9,0.0,0.30000000000000004,0.7,15460,2390,14.681711924328106
4167,0.9,0.0,0.4,0.6,15556,3564,16.590109116531167
4167,0.9,0.0,0.5,0.5,15513,3583,16.655331464464222
4167,0.9,0.0,0.6000000000000001,0.3999999999999999,15460,4082,15.378359725346309
4167,0.9,0.0,0.7000000000000001,0.29999999999999993,15506,2439,14.697201052951844
4167,0.9,0.0,0.8,0.19999999999999996,15660,3104,14.908560359479695
4167,0.9,0.0,0.9,0.09999999999999998,15409,3241,16.84913063717078
4167,0.9,0.0,1.0,0.0,15509,3931,16.5503881197746
4167,0.9,0.1,0.0,0.9,15203,1438,179.1510900711675
4167,0.9,0.1,0.1,0.8,15535,4159,18.52877337980024
4167,0.9,0.1,0.2,0.7,15357,4127,17.32291458208847
4167,0.9,0.1,0.30000000000000004,0.6,15506,4128,18.07798525536078
4167,0.9,0.1,0.4,0.5,15565,4132,17.746219639735173
4167,0.9,0.1,0.5,0.4,15585,4135,18.16056310021559
4167,0.9,0.1,0.6000000000000001,0.29999999999999993,15375,4016,18.0467454922586
4167,0.9,0.1,0.7000000000000001,0.19999999999999996,15374,4066,18.230643240130917
4167,0.9,0.1,0.8,0.09999999999999998,15521,4166,20.964699566915616
4167,0.9,0.1,0.9,0.0,15624,4152,21.08285106934556
4167,0.9,0.2,0.0,0.8,15195,1438,179.1510900711675
4167,0.9,0.2,0.1,0.7,15578,4156,20.337458710775113
4167,0.9,0.2,0.2,0.6,15503,4018,18.687118527384204
4167,0.9,0.2,0.30000000000000004,0.5,15569,4165,13.841985888656739
4167,0.9,0.2,0.4,0.3999999999999999,15546,3972,17.36690717584159
4167,0.9,0.2,0.5,0.30000000000000004,15470,4122,16.950188109360045
4167,0.9,0.2,0.6000000000000001,0.19999999999999996,15620,4091,17.41331057785888
4167,0.9,0.2,0.7000000000000001,0.09999999999999987,15546,4041,15.194771151270489
4167,0.9,0.2,0.8,0.0,15645,4113,16.754175062960506
4167,0.9,0.30000000000000004,0.0,0.7,15155,1438,179.1510900711675
4167,0.9,0.30000000000000004,0.1,0.6,15281,4149,18.159236591467234
4167,0.9,0.30000000000000004,0.2,0.5,15429,4122,16.28083686403758
4167,0.9,0.30000000000000004,0.30000000000000004,0.3999999999999999,15428,4141,16.56681592424214
4167,0.9,0.30000000000000004,0.4,0.29999999999999993,15395,4146,18.31296478940334
4167,0.9,0.30000000000000004,0.5,0.19999999999999996,15529,4086,15.82690490232153
4167,0.9,0.30000000000000004,0.6000000000000001,0.09999999999999987,15475,4056,17.531209792708214
4167,0.9,0.30000000000000004,0.7000000000000001,0.0,15568,3886,17.925610489536126
4167,0.9,0.4,0.0,0.6,15263,1438,179.1510900711675
4167,0.9,0.4,0.1,0.5,15496,4164,26.9092751102766
4167,0.9,0.4,0.2,0.3999999999999999,15480,4167,19.135568418872214
4167,0.9,0.4,0.30000000000000004,0.29999999999999993,15401,4091,17.479499029026652
4167,0.9,0.4,0.4,0.19999999999999996,15296,4161,18.203383629515027
4167,0.9,0.4,0.5,0.09999999999999998,15711,4159,16.043456391301238
4167,0.9,0.4,0.6000000000000001,0.0,15490,4112,16.7594408718333
4167,0.9,0.5,0.0,0.5,15248,1438,179.1510900711675
4167,0.9,0.5,0.1,0.4,15410,4144,29.23399035427388
4167,0.9,0.5,0.2,0.30000000000000004,15471,4131,19.03886218712024
4167,0.9,0.5,0.30000000000000004,0.19999999999999996,15483,4149,15.926660571860774
4167,0.9,0.5,0.4,0.09999999999999998,15405,4133,15.702749483089935
4167,0.9,0.5,0.5,0.0,15521,4146,16.204473525080306
4167,0.9,0.6000000000000001,0.0,0.3999999999999999,15120,1438,179.1510900711675
4167,0.9,0.6000000000000001,0.1,0.29999999999999993,15327,4164,33.84863644921994
4167,0.9,0.6000000000000001,0.2,0.19999999999999996,15170,4166,22.800433063346834
4167,0.9,0.6000000000000001,0.30000000000000004,0.09999999999999987,15519,4149,17.41594592114504
4167,0.9,0.6000000000000001,0.4,0.0,15411,4100,19.507897650189346
4167,0.9,0.7000000000000001,0.0,0.29999999999999993,15090,1438,179.1510900711675
4167,0.9,0.7000000000000001,0.1,0.19999999999999996,15398,4158,43.81905395751851
4167,0.9,0.7000000000000001,0.2,0.09999999999999987,15459,4088,23.80144916802113
4167,0.9,0.7000000000000001,0.30000000000000004,0.0,15398,4159,16.324906761234768
4167,0.9,0.8,0.0,0.19999999999999996,15100,1438,179.1510900711675
4167,0.9,0.8,0.1,0.09999999999999998,15403,4144,49.553015245137516
4167,0.9,0.8,0.2,0.0,15161,4153,24.804157767463625
4167,0.9,0.9,0.0,0.09999999999999998,15140,1438,179.1510900711675
4167,0.9,0.9,0.1,0.0,15312,4071,54.84828179128819
3750,1,0.0,0.0,1.0,15545,1315,178.14002882730276
3750,1,0.0,0.1,0.9,15013,1316,174.62478220750825
3750,1,0.0,0.2,0.8,15387,1316,174.62478220750825
3750,1,0.0,0.30000000000000004,0.7,15345,1316,174.62478220750825
3750,1,0.0,0.4,0.6,15397,1316,174.62478220750825
3750,1,0.0,0.5,0.5,15345,1316,174.62478220750825
3750,1,0.0,0.6000000000000001,0.3999999999999999,15313,1316,174.62478220750825
3750,1,0.0,0.7000000000000001,0.29999999999999993,15372,1316,174.62478220750825
3750,1,0.0,0.8,0.19999999999999996,15338,1316,174.62478220750825
3750,1,0.0,0.9,0.09999999999999998,15214,1316,174.62478220750825
3750,1,0.0,1.0,0.0,15195,1316,174.62478220750825
3750,1,0.1,0.0,0.9,14891,1315,178.14002882730276
3750,1,0.1,0.1,0.8,15203,1316,174.62478220750825
3750,1,0.1,0.2,0.7,15183,1316,174.62478220750825
3750,1,0.1,0.30000000000000004,0.6,15277,1316,174.62478220750825
3750,1,0.1,0.4,0.5,15213,1316,174.62478220750825
3750,1,0.1,0.5,0.4,15094,1316,174.62478220750825
3750,1,0.1,0.6000000000000001,0.29999999999999993,15182,1316,174.62478220750825
3750,1,0.1,0.7000000000000001,0.19999999999999996,15181,1316,174.62478220750825
3750,1,0.1,0.8,0.09999999999999998,15114,1316,174.62478220750825
3750,1,0.1,0.9,0.0,15222,1316,174.62478220750825
3750,1,0.2,0.0,0.8,15303,1315,178.14002882730276
3750,1,0.2,0.1,0.7,15298,1316,174.62478220750825
3750,1,0.2,0.2,0.6,15023,1316,174.62478220750825
3750,1,0.2,0.30000000000000004,0.5,15173,1316,174.62478220750825
3750,1,0.2,0.4,0.3999999999999999,15210,1316,174.62478220750825
3750,1,0.2,0.5,0.30000000000000004,15159,1316,174.62478220750825
3750,1,0.2,0.6000000000000001,0.19999999999999996,15291,1316,174.62478220750825
3750,1,0.2,0.7000000000000001,0.09999999999999987,15280,1316,174.62478220750825
3750,1,0.2,0.8,0.0,15317,1316,174.62478220750825
3750,1,0.30000000000000004,0.0,0.7,15388,1315,178.14002882730276
3750,1,0.30000000000000004,0.1,0.6,15347,1316,174.62478220750825
3750,1,0.30000000000000004,0.2,0.5,15229,1316,174.62478220750825
3750,1,0.30000000000000004,0.30000000000000004,0.3999999999999999,15298,1316,174.62478220750825
3750,1,0.30000000000000004,0.4,0.29999999999999993,15413,1316,174.62478220750825
3750,1,0.30000000000000004,0.5,0.19999999999999996,15248,1316,174.62478220750825
3750,1,0.30000000000000004,0.6000000000000001,0.09999999999999987,15338,1316,174.62478220750825
3750,1,0.30000000000000004,0.7000000000000001,0.0,15304,1316,174.62478220750825
3750,1,0.4,0.0,0.6,15314,1315,178.14002882730276
3750,1,0.4,0.1,0.5,15240,1316,174.62478220750825
3750,1,0.4,0.2,0.3999999999999999,15230,1316,174.62478220750825
3750,1,0.4,0.30000000000000004,0.29999999999999993,15263,1316,174.62478220750825
3750,1,0.4,0.4,0.19999999999999996,15417,1316,174.62478220750825
3750,1,0.4,0.5,0.09999999999999998,15339,1316,174.62478220750825
3750,1,0.4,0.6000000000000001,0.0,15268,1316,174.62478220750825
3750,1,0.5,0.0,0.5,15256,1315,178.14002882730276
3750,1,0.5,0.1,0.4,15234,1316,174.62478220750825
3750,1,0.5,0.2,0.30000000000000004,15327,1316,174.62478220750825
3750,1,0.5,0.30000000000000004,0.19999999999999996,15090,1316,174.62478220750825
3750,1,0.5,0.4,0.09999999999999998,15251,1316,174.62478220750825
3750,1,0.5,0.5,0.0,15320,1316,174.62478220750825
3750,1,0.6000000000000001,0.0,0.3999999999999999,15050,1315,178.14002882730276
3750,1,0.6000000000000001,0.1,0.29999999999999993,15327,1316,174.62478220750825
3750,1,0.6000000000000001,0.2,0.19999999999999996,15259,1316,174.62478220750825
3750,1,0.6000000000000001,0.30000000000000004,0.09999999999999987,15315,1316,174.62478220750825
3750,1,0.6000000000000001,0.4,0.0,15133,1316,174.62478220750825
3750,1,0.7000000000000001,0.0,0.29999999999999993,15224,1315,178.14002882730276
3750,1,0.7000000000000001,0.1,0.19999999999999996,15286,1316,174.62478220750825
3750,1,0.7000000000000001,0.2,0.09999999999999987,15253,1316,174.62478220750825
3750,1,0.7000000000000001,0.30000000000000004,0.0,15190,1316,174.62478220750825
3750,1,0.8,0.0,0.19999999999999996,15271,1315,178.14002882730276
3750,1,0.8,0.1,0.09999999999999998,15086,1316,174.62478220750825
3750,1,0.8,0.2,0.0,15268,1316,174.62478220750825
3750,1,0.9,0.0,0.09999999999999998,15266,1315,178.14002882730276
3750,1,0.9,0.1,0.0,15351,1316,174.62478220750825
